Moisture_Content,pH_Level,Carbon_Content,Nitrogen_Content,Phosphorus_Content,Potassium_Content,Microbial_Activity,Processing_Temperature,Processing_Time,Energy_Consumption,Fertilizer_Quality,Cost,Carbon_Footprint,Seasonal_Availability,Waste_Type_Food Waste,Waste_Type_Garden Waste
58.19,7.92,46.44,2.31,0.95,1.48,185.69,63.85,45.73,206.78,18.08,63.94,1.02,2.0,1.0,0.0
43.06,5.83,44.93,3.57,0.55,2.86,151.26,59.05,68.11,192.27,6.61,65.29,1.5,1.0,1.0,0.0
64.75,6.69,40.18,1.5,0.75,2.96,93.52,52.57,37.67,349.55,6.44,73.68,1.52,2.0,0.0,0.0
58.37,6.51,44.71,1.8,1.09,2.63,180.47,67.6,55.74,304.38,13.04,68.41,0.92,1.0,0.0,1.0
69.81,7.21,42.75,2.34,0.97,1.63,162.14,58.57,29.39,108.54,11.34,59.06,1.39,0.0,1.0,0.0
66.75,8.08,52.24,3.14,0.65,1.81,113.67,51.48,42.83,151.81,20.76,50.81,1.65,2.0,1.0,0.0
60.51,5.74,43.33,2.13,1.15,1.48,156.58,60.59,59.57,424.42,2.09,69.41,0.79,2.0,1.0,0.0
54.41,5.72,50.57,3.78,1.01,2.78,180.15,62.95,34.79,293.48,16.41,68.89,1.13,1.0,0.0,1.0
36.66,8.05,51.8,1.28,0.68,2.83,196.35,55.51,52.31,158.41,23.38,55.62,1.25,0.0,0.0,1.0
43.07,6.14,45.96,2.11,0.94,1.84,192.85,66.01,31.36,286.1,16.51,57.67,1.09,2.0,0.0,0.0
50.95,7.51,40.7,3.13,1.83,2.31,98.8,63.4,28.93,201.26,6.09,54.65,1.5,2.0,0.0,1.0
59.96,7.13,40.75,1.68,0.95,1.33,113.25,63.01,49.12,189.44,25.23,58.43,1.42,0.0,0.0,0.0
55.69,8.0,40.53,2.97,1.57,1.87,66.43,58.42,56.4,483.09,10.79,85.81,1.24,2.0,0.0,0.0
44.41,5.88,54.78,1.49,1.42,2.26,87.13,69.24,29.44,244.81,5.3,60.92,1.74,1.0,0.0,1.0
30.32,5.89,46.36,1.17,1.14,1.77,182.36,55.48,68.05,118.57,18.85,57.25,1.26,0.0,0.0,0.0
54.81,7.17,55.93,1.36,0.86,1.72,104.13,61.55,34.84,488.13,13.56,85.55,1.05,0.0,0.0,1.0
44.28,8.34,48.63,3.79,1.05,1.0,143.08,56.18,29.76,417.94,25.33,73.13,0.88,2.0,0.0,0.0
66.73,6.74,49.06,2.66,1.39,2.61,149.89,64.9,33.73,201.77,19.73,59.27,1.45,0.0,0.0,1.0
31.2,6.48,50.26,3.39,1.03,2.78,167.27,50.96,32.14,263.56,27.29,54.69,1.05,0.0,0.0,1.0
59.24,7.32,54.26,2.0,0.82,2.94,77.42,50.92,28.35,444.92,12.15,82.19,1.25,0.0,0.0,0.0
77.07,8.29,45.47,2.78,0.67,2.44,95.72,66.22,62.3,242.97,21.27,68.3,1.65,2.0,1.0,0.0
38.72,8.01,42.43,2.48,1.82,2.1,117.25,58.69,47.79,326.96,10.02,71.17,1.13,0.0,0.0,0.0
53.58,8.49,51.12,3.84,1.16,1.54,104.73,56.82,42.65,313.94,18.53,67.37,1.41,2.0,0.0,1.0
34.57,5.57,46.54,3.24,1.44,3.0,197.44,62.15,69.63,260.52,16.47,63.84,0.96,0.0,1.0,0.0
61.28,5.84,48.85,3.19,1.24,2.18,175.24,64.04,41.81,355.8,23.05,71.28,1.0,1.0,0.0,0.0
57.53,7.33,52.94,1.14,1.81,2.36,121.95,54.02,32.01,289.32,20.99,61.27,1.35,0.0,0.0,0.0
50.37,7.96,49.88,2.65,1.32,2.36,181.89,53.71,37.15,108.49,14.01,43.24,1.33,0.0,0.0,0.0
56.07,6.36,52.41,2.4,1.22,2.69,102.15,69.16,35.47,425.75,22.46,73.65,1.13,0.0,1.0,0.0
74.83,6.22,50.88,3.78,1.89,1.02,167.87,61.79,47.94,145.26,16.37,60.68,1.19,1.0,0.0,1.0
39.81,7.86,54.8,1.77,1.58,1.44,83.55,57.8,37.99,285.64,20.92,69.98,1.6,0.0,0.0,0.0
31.13,5.67,54.12,1.81,0.67,2.33,165.85,66.03,48.77,331.96,18.73,85.16,1.2,1.0,0.0,0.0
73.08,6.61,50.68,2.23,0.77,2.79,118.47,60.5,56.13,382.2,15.33,80.62,1.09,1.0,0.0,0.0
58.86,7.02,53.58,1.73,1.68,2.37,66.12,54.83,61.31,264.32,10.61,72.3,1.64,1.0,0.0,0.0
74.53,7.18,57.47,1.39,1.75,1.83,90.99,54.13,58.09,394.22,19.28,80.68,1.41,2.0,0.0,0.0
59.85,7.69,48.65,3.57,1.32,1.72,110.34,57.94,33.87,152.54,12.69,59.59,1.46,2.0,0.0,1.0
70.51,6.56,48.26,2.67,1.33,2.48,162.39,67.2,29.56,361.38,9.71,71.79,1.02,1.0,0.0,1.0
51.48,7.34,55.28,3.58,1.45,2.48,60.95,51.23,50.04,430.54,22.33,87.93,1.5,2.0,0.0,0.0
67.49,7.26,51.65,3.49,1.16,2.21,148.93,54.37,33.55,455.78,13.85,83.22,0.78,1.0,1.0,0.0
75.65,7.14,41.42,1.85,1.52,1.58,157.4,67.86,28.08,331.83,4.48,78.0,1.0,2.0,0.0,1.0
58.61,7.42,57.84,2.64,0.66,2.85,148.09,52.43,49.3,225.16,18.66,59.97,1.44,2.0,1.0,0.0
39.04,6.28,40.62,1.25,1.94,2.1,164.1,62.59,39.69,165.34,12.52,60.21,1.24,0.0,0.0,1.0
43.44,5.75,54.97,3.75,1.63,2.58,76.73,54.27,60.3,238.22,17.87,65.34,1.73,2.0,0.0,0.0
39.93,5.86,55.18,2.21,1.45,1.43,138.07,62.12,39.08,315.99,17.36,65.23,1.22,2.0,0.0,1.0
42.34,6.17,59.06,2.18,0.97,1.69,191.17,57.66,70.98,178.53,13.78,61.79,1.3,0.0,0.0,0.0
45.32,7.0,41.08,1.91,0.74,2.75,141.62,52.03,60.41,481.01,11.44,78.94,0.82,1.0,0.0,1.0
57.76,8.02,51.94,2.38,1.11,1.1,141.7,61.65,26.77,458.85,21.83,85.91,1.03,0.0,0.0,0.0
59.4,7.6,48.56,1.76,1.49,2.02,160.47,63.66,48.43,113.18,19.96,54.33,1.43,2.0,0.0,0.0
51.32,7.87,46.61,2.12,1.45,1.96,99.98,63.61,51.01,324.78,13.38,82.17,1.2,2.0,0.0,0.0
60.77,6.55,41.81,3.4,1.07,2.5,155.07,62.74,57.37,415.72,16.99,78.24,0.74,1.0,0.0,0.0
34.08,6.71,51.25,3.5,1.42,1.56,187.44,60.0,47.89,198.16,17.33,55.68,1.06,2.0,1.0,0.0
34.39,6.68,49.58,1.91,1.72,1.44,51.63,60.39,47.21,309.56,14.29,64.08,1.69,0.0,0.0,0.0
38.59,6.08,42.09,2.41,0.54,2.85,180.52,62.71,41.66,262.4,20.09,66.4,1.0,1.0,1.0,0.0
55.9,5.68,52.25,3.62,1.18,2.14,82.79,63.81,37.03,178.62,12.7,53.19,1.73,0.0,1.0,0.0
40.7,7.27,54.76,1.16,1.64,1.21,118.39,63.1,69.42,345.89,18.82,74.35,1.23,2.0,0.0,0.0
44.16,8.47,55.35,3.67,1.32,1.39,177.85,61.74,39.24,497.48,9.76,89.6,0.54,1.0,1.0,0.0
50.02,6.0,58.11,1.66,1.48,3.0,173.59,53.12,27.04,246.11,20.48,65.53,1.16,2.0,0.0,1.0
70.59,5.64,48.19,3.04,1.28,1.39,183.79,54.21,32.03,320.95,12.47,69.03,1.03,2.0,0.0,0.0
30.69,7.84,59.06,2.75,1.99,2.22,191.06,55.2,65.15,231.14,17.32,63.75,1.09,0.0,1.0,0.0
62.47,6.26,57.31,2.66,0.58,1.84,117.07,68.39,52.16,450.78,16.85,91.37,1.1,2.0,0.0,0.0
63.44,7.99,45.93,3.58,1.24,2.77,148.45,65.19,61.38,445.84,4.32,85.59,0.83,0.0,0.0,0.0
69.93,7.61,43.19,1.3,0.64,2.51,108.57,61.06,62.82,171.51,5.77,58.37,1.64,2.0,0.0,0.0
76.64,8.34,48.71,2.04,0.74,2.19,102.61,55.04,63.52,459.98,19.8,91.27,1.08,0.0,1.0,0.0
31.01,6.73,48.04,2.61,1.07,1.02,114.74,52.22,50.43,160.6,16.01,52.72,1.71,0.0,0.0,1.0
37.69,7.49,51.51,3.43,0.73,2.76,161.46,67.98,32.5,138.18,24.25,55.44,1.46,1.0,0.0,1.0
74.31,6.89,51.67,1.65,1.95,1.89,125.22,67.85,31.12,361.17,9.81,67.75,1.09,1.0,1.0,0.0
52.93,7.39,55.0,3.41,1.92,2.86,172.11,52.21,51.55,254.36,22.51,62.7,1.18,2.0,0.0,0.0
58.23,6.85,50.2,2.2,1.0,1.99,161.78,65.94,41.59,312.3,18.49,63.79,0.97,2.0,1.0,0.0
63.15,6.07,42.1,1.57,1.46,2.39,53.07,58.93,50.79,361.03,19.52,80.58,1.55,1.0,1.0,0.0
63.95,7.02,57.17,3.28,1.3,1.14,144.54,56.48,47.93,121.13,17.93,58.47,1.53,0.0,1.0,0.0
76.59,7.09,46.2,1.27,1.72,2.49,115.49,64.78,52.91,217.18,15.53,61.54,1.5,0.0,0.0,0.0
79.85,7.93,59.43,2.54,1.44,1.68,118.49,62.29,25.54,284.36,14.68,65.78,1.33,1.0,1.0,0.0
66.01,7.71,42.36,1.19,0.5,1.7,172.76,65.6,25.58,206.63,12.09,57.61,1.16,1.0,0.0,0.0
44.36,7.49,59.17,2.07,1.64,1.24,132.14,51.49,58.64,119.59,16.39,55.17,1.53,2.0,1.0,0.0
73.99,5.84,41.82,2.8,1.62,1.29,182.84,56.37,33.27,134.67,7.23,44.33,1.42,0.0,0.0,1.0
32.46,7.66,44.62,2.67,1.26,1.37,156.92,56.39,55.31,420.7,15.27,79.86,1.06,1.0,1.0,0.0
41.55,7.0,40.93,2.21,1.85,1.66,132.93,56.6,50.24,464.55,18.23,90.3,0.93,0.0,1.0,0.0
74.87,8.18,54.1,2.29,1.86,2.78,163.18,60.05,71.13,160.89,23.57,66.4,1.37,0.0,0.0,1.0
42.81,8.26,57.01,1.68,1.29,1.74,55.75,55.66,64.1,199.7,14.01,67.54,1.7,1.0,0.0,0.0
41.03,5.67,48.68,2.37,1.41,2.45,54.06,58.89,43.83,360.9,15.69,74.94,1.33,0.0,0.0,0.0
36.91,7.96,58.57,3.86,1.99,1.17,62.5,57.36,53.59,481.71,18.47,92.9,1.06,2.0,1.0,0.0
72.96,5.61,51.81,3.55,0.95,2.18,115.63,64.71,29.63,219.84,24.38,50.22,1.54,1.0,0.0,1.0
55.0,6.6,52.6,1.44,0.99,1.96,85.32,62.07,42.55,442.09,25.61,72.62,1.01,0.0,0.0,0.0
63.74,7.13,56.91,1.09,0.77,2.96,197.64,63.07,59.23,302.41,11.52,65.21,0.97,1.0,1.0,0.0
41.95,5.94,45.94,3.8,1.84,2.69,131.34,54.21,53.89,482.62,18.0,103.15,0.77,1.0,0.0,1.0
67.9,7.74,47.09,2.58,1.62,1.91,149.36,56.51,47.25,154.5,18.11,65.29,1.46,0.0,0.0,0.0
68.0,5.53,58.12,2.61,0.66,2.55,91.82,50.42,32.47,489.47,17.65,77.45,1.02,2.0,0.0,0.0
45.63,6.01,58.02,3.34,1.97,1.39,98.27,52.17,62.55,276.39,12.58,69.04,1.35,1.0,0.0,1.0
50.53,7.24,59.53,1.94,1.6,2.12,100.32,55.3,37.11,481.18,22.56,83.38,0.9,0.0,0.0,1.0
40.48,7.64,58.04,2.45,1.78,1.15,154.81,51.31,63.38,283.48,24.71,77.5,0.99,1.0,0.0,1.0
78.83,8.25,42.55,3.91,0.57,1.7,121.06,62.05,53.36,312.03,11.44,75.15,1.16,1.0,0.0,1.0
62.28,7.62,56.47,3.02,1.26,1.45,127.65,69.96,41.89,421.91,24.21,78.68,1.24,0.0,1.0,0.0
76.73,7.52,48.2,1.46,1.55,2.44,138.8,52.02,25.95,389.05,15.59,76.91,1.16,2.0,0.0,1.0
45.17,6.68,59.82,1.4,1.31,1.98,165.32,66.42,35.16,347.84,26.05,75.68,1.0,0.0,0.0,0.0
69.09,5.5,49.45,1.61,1.5,2.5,63.56,52.38,66.68,266.79,23.04,60.7,1.61,1.0,0.0,0.0
68.29,5.86,51.08,3.3,1.73,2.03,166.53,63.4,63.26,416.98,16.76,87.01,0.77,2.0,1.0,0.0
64.58,7.1,50.6,1.89,1.06,1.17,134.49,62.86,51.59,479.29,18.19,88.15,0.88,2.0,0.0,0.0
78.28,7.53,46.43,1.06,1.77,2.47,150.36,68.05,46.38,103.92,11.48,43.94,1.48,2.0,0.0,0.0
49.68,6.75,41.5,3.83,0.74,2.67,99.13,52.28,55.06,335.14,5.89,71.57,1.28,2.0,0.0,1.0
36.54,7.69,57.91,1.51,0.91,2.81,111.41,56.31,46.38,446.39,19.66,85.33,1.1,1.0,0.0,0.0
63.59,7.07,56.05,1.03,0.57,2.14,84.67,51.82,54.93,361.25,10.22,77.73,1.25,0.0,1.0,0.0
66.47,5.72,42.79,1.71,1.05,2.51,196.89,58.15,38.76,420.33,24.41,78.84,0.43,0.0,0.0,1.0
58.75,6.08,55.54,1.71,1.07,2.5,124.55,68.23,64.25,458.02,23.43,87.14,0.9,2.0,0.0,1.0
40.34,8.02,52.52,2.27,1.71,1.31,199.41,65.63,57.69,400.38,16.2,81.85,0.85,2.0,1.0,0.0
55.22,7.67,48.18,3.76,1.48,1.33,123.47,64.46,39.84,386.81,29.29,68.62,0.95,0.0,0.0,1.0
45.61,8.18,45.08,3.64,1.16,1.14,82.96,60.66,63.87,485.9,11.73,99.94,0.99,2.0,0.0,1.0
51.37,5.85,57.19,2.37,1.48,1.64,126.12,67.67,47.39,445.47,16.39,82.21,0.91,0.0,1.0,0.0
62.26,8.47,54.0,2.23,0.58,1.95,55.94,58.99,32.38,426.15,15.17,81.62,1.21,0.0,0.0,1.0
67.26,6.13,50.95,2.67,0.77,3.0,185.72,52.99,27.73,134.56,16.33,57.09,1.45,2.0,1.0,0.0
41.61,5.54,52.19,1.73,1.44,1.86,172.78,66.75,57.58,195.61,15.19,66.75,1.25,0.0,1.0,0.0
50.27,8.49,41.82,1.16,1.46,2.45,158.87,55.59,65.53,322.7,15.86,76.88,0.88,0.0,0.0,0.0
43.46,6.34,49.48,3.82,1.66,2.39,141.47,51.07,62.76,383.82,11.57,80.38,1.01,0.0,0.0,0.0
39.93,7.5,43.87,1.56,1.1,1.41,136.98,52.52,55.47,221.29,14.69,63.11,1.37,2.0,0.0,1.0
69.17,6.03,44.17,1.6,1.58,1.12,199.51,62.18,30.79,137.33,11.52,41.75,1.2,1.0,0.0,1.0
75.46,7.24,53.23,2.42,1.53,2.09,91.7,62.14,28.51,224.44,17.55,52.05,1.58,1.0,1.0,0.0
48.51,8.21,58.23,2.47,1.95,2.4,166.95,55.2,40.56,408.41,13.5,80.15,0.84,1.0,0.0,1.0
67.56,6.46,48.08,1.06,0.82,3.0,137.21,64.54,65.04,450.96,11.05,86.21,0.94,1.0,1.0,0.0
74.85,7.51,44.15,1.44,1.33,1.72,196.38,65.47,70.16,465.16,24.85,83.06,0.63,1.0,1.0,0.0
72.31,6.06,52.97,2.13,1.4,2.79,174.17,68.41,35.59,251.55,12.61,63.72,0.98,2.0,0.0,1.0
39.14,7.37,57.42,3.05,2.0,1.76,199.78,61.7,60.58,249.02,21.37,70.79,1.01,2.0,1.0,0.0
77.81,6.51,54.97,1.69,0.8,2.38,138.25,65.59,51.55,262.68,14.81,72.4,1.3,1.0,0.0,0.0
48.83,6.13,57.38,2.27,1.28,2.2,80.68,65.06,25.53,250.32,13.32,62.8,1.53,1.0,0.0,1.0
46.96,6.44,50.73,2.67,1.02,1.11,125.55,55.16,50.06,366.48,16.64,73.5,1.31,0.0,0.0,0.0
33.12,6.04,55.04,3.67,1.29,1.16,156.67,56.2,62.69,243.33,13.59,70.29,1.22,0.0,0.0,1.0
54.31,8.21,42.8,1.98,0.85,1.04,166.15,59.57,37.25,108.14,16.33,49.67,1.5,0.0,1.0,0.0
35.45,6.69,46.97,1.4,0.57,1.74,50.08,50.38,67.07,275.61,14.22,66.35,1.65,1.0,0.0,1.0
42.43,6.24,47.79,2.47,1.36,2.49,125.75,55.95,35.34,189.66,22.34,51.24,1.46,1.0,0.0,0.0
45.85,6.85,50.23,3.24,1.0,1.35,85.29,59.48,27.67,111.52,9.8,50.93,1.88,2.0,1.0,0.0
70.44,6.46,58.58,1.33,0.77,2.21,181.24,52.16,31.68,288.34,19.86,66.74,0.88,0.0,0.0,1.0
73.77,7.73,57.49,2.27,0.99,1.58,72.94,52.53,64.18,182.38,20.14,62.36,1.85,0.0,0.0,1.0
45.12,8.41,42.69,1.05,0.57,2.59,149.97,59.26,44.03,281.1,8.67,67.23,1.06,2.0,0.0,1.0
72.93,6.81,43.46,1.1,1.93,2.6,89.91,64.62,62.25,211.1,10.81,66.57,1.72,2.0,0.0,0.0
72.86,8.08,47.15,2.45,1.37,2.55,103.48,66.67,49.5,341.48,8.35,71.49,1.27,2.0,0.0,0.0
68.23,7.2,45.81,1.89,1.72,2.05,191.08,60.93,47.07,496.35,7.17,88.41,0.76,0.0,0.0,1.0
37.33,5.97,52.3,3.54,1.13,1.57,86.07,59.49,62.73,318.89,16.48,78.16,1.53,2.0,1.0,0.0
64.52,7.57,58.06,2.81,1.85,2.62,64.25,57.69,44.33,358.76,22.95,74.93,1.56,1.0,1.0,0.0
77.25,7.04,59.25,2.36,1.22,1.37,60.39,53.86,62.5,467.71,18.19,85.52,1.28,1.0,0.0,0.0
64.13,7.45,53.07,2.22,1.36,1.58,125.69,52.93,28.83,249.6,16.6,57.29,1.47,1.0,1.0,0.0
46.58,8.17,56.76,2.49,1.24,1.37,146.26,65.84,54.54,166.62,11.69,57.79,1.51,2.0,0.0,0.0
55.03,6.82,50.5,1.12,1.6,2.35,99.09,59.3,57.72,213.12,5.65,49.93,1.38,0.0,0.0,1.0
62.29,8.2,44.17,3.68,1.35,2.37,153.54,65.81,67.16,261.12,16.58,78.3,1.12,0.0,0.0,0.0
55.53,7.75,50.49,3.99,0.91,2.31,59.16,64.08,34.77,358.01,13.4,71.89,1.4,2.0,0.0,0.0
36.0,6.97,51.1,1.54,0.72,1.83,178.6,53.88,53.0,101.84,7.22,53.21,1.33,2.0,0.0,1.0
45.6,7.31,54.85,1.36,1.41,1.2,172.49,60.21,44.8,441.35,14.62,86.28,0.73,0.0,1.0,0.0
70.12,6.48,44.4,1.43,1.23,2.82,197.82,58.88,42.37,130.44,15.69,52.78,1.3,1.0,0.0,0.0
73.07,8.45,47.37,2.98,0.64,2.02,190.48,58.48,29.12,460.26,17.49,75.02,0.74,1.0,0.0,0.0
36.87,7.5,47.28,2.98,1.09,1.81,103.43,60.85,30.44,479.77,16.47,78.73,1.08,0.0,0.0,1.0
77.62,5.63,59.19,3.54,1.27,2.18,109.89,69.64,64.18,496.04,15.8,84.99,1.08,2.0,1.0,0.0
46.44,6.48,48.88,3.26,1.74,1.39,161.89,66.26,59.99,423.8,19.09,89.85,0.74,1.0,0.0,0.0
63.12,7.37,55.1,2.35,0.61,1.27,70.11,68.07,42.35,156.74,17.36,46.43,1.79,1.0,0.0,1.0
67.59,5.67,55.02,2.84,1.02,1.81,97.1,50.59,63.77,382.47,13.36,77.68,1.22,1.0,0.0,0.0
70.6,5.57,45.31,3.06,1.73,1.45,67.78,52.81,27.88,181.33,9.37,60.24,1.73,2.0,0.0,1.0
77.29,6.85,51.44,2.54,1.47,1.49,118.23,51.7,53.99,458.85,17.62,81.03,0.88,2.0,1.0,0.0
45.65,6.5,57.89,2.43,0.93,2.79,132.8,55.26,65.67,226.64,22.99,66.55,1.42,1.0,1.0,0.0
72.93,6.81,49.5,2.94,1.77,2.06,81.67,58.84,64.27,230.72,19.26,69.72,1.56,2.0,1.0,0.0
36.58,6.29,58.9,2.67,1.24,1.97,53.99,62.84,41.89,467.06,19.72,84.79,1.38,0.0,1.0,0.0
65.25,5.99,44.29,2.93,1.25,2.38,157.9,60.02,59.77,105.29,17.87,53.26,1.38,2.0,0.0,0.0
67.1,7.57,41.48,2.84,1.96,2.9,53.0,68.06,44.52,177.59,25.87,59.33,1.97,0.0,0.0,0.0
63.89,7.04,57.83,3.16,1.92,1.22,196.01,68.8,64.33,268.77,20.24,78.67,1.0,1.0,1.0,0.0
42.62,6.1,56.95,2.93,1.04,2.67,83.24,53.27,49.48,380.29,19.25,73.25,1.34,1.0,1.0,0.0
73.65,6.46,59.85,2.56,0.71,2.17,149.59,67.06,60.71,359.03,21.86,75.85,1.06,0.0,1.0,0.0
38.44,7.28,53.59,3.05,0.99,1.29,115.21,59.63,27.77,367.76,21.04,75.49,1.18,1.0,0.0,0.0
32.68,5.72,58.73,2.35,0.55,1.59,58.95,59.07,52.32,452.01,11.91,84.68,1.29,1.0,1.0,0.0
65.87,5.94,56.54,1.73,0.53,1.96,120.83,65.7,50.41,148.41,18.74,52.12,1.57,1.0,1.0,0.0
53.77,5.72,56.89,1.0,1.09,2.38,127.51,51.86,53.28,308.86,22.98,76.7,1.27,2.0,1.0,0.0
72.45,7.94,51.38,2.68,1.91,1.49,178.2,67.65,57.39,390.19,25.51,69.37,0.88,2.0,0.0,1.0
49.17,7.76,47.65,2.77,1.81,2.07,159.85,63.42,68.07,354.45,15.84,84.7,0.95,0.0,1.0,0.0
38.41,7.76,58.69,3.92,1.27,2.37,61.9,67.51,61.71,279.33,16.95,78.22,1.77,0.0,0.0,1.0
71.82,7.65,48.64,2.08,1.35,1.9,81.37,69.89,34.54,106.85,16.53,46.57,1.84,2.0,0.0,1.0
57.45,7.51,50.78,2.18,0.51,2.73,96.78,60.36,63.64,124.18,13.12,48.57,1.7,1.0,1.0,0.0
39.46,6.93,48.92,1.61,0.82,2.74,67.46,51.87,29.86,147.58,23.53,51.62,1.85,2.0,0.0,1.0
66.02,7.43,51.3,1.21,0.54,1.94,118.53,53.33,53.87,237.29,18.55,66.91,1.36,1.0,1.0,0.0
55.56,5.62,49.41,3.32,1.63,2.95,197.65,56.47,66.37,147.06,16.26,49.78,1.26,0.0,0.0,0.0
60.22,7.36,40.96,1.75,0.72,1.15,127.19,52.07,28.85,270.43,18.67,63.22,1.31,0.0,0.0,0.0
53.04,7.83,57.64,2.83,1.8,1.01,161.28,66.31,64.79,171.46,12.82,69.85,1.42,0.0,0.0,0.0
71.44,7.0,48.89,3.06,1.46,1.76,152.44,55.94,62.33,411.67,5.71,89.95,0.91,2.0,0.0,0.0
71.48,6.57,51.78,2.41,0.84,2.2,177.49,69.52,48.18,448.6,18.83,87.12,0.71,2.0,0.0,1.0
65.47,6.33,42.78,3.63,0.74,2.26,82.36,64.05,38.83,255.86,19.64,65.4,1.54,1.0,1.0,0.0
35.27,7.43,40.07,2.33,1.44,1.95,163.07,53.47,43.46,304.53,12.55,69.34,1.16,0.0,1.0,0.0
71.94,7.58,44.91,1.85,1.85,1.25,182.2,59.52,70.5,481.4,11.19,92.99,0.6,1.0,1.0,0.0
63.55,8.11,54.09,3.69,1.58,1.34,75.73,59.34,33.68,314.2,12.92,67.68,1.52,1.0,0.0,0.0
64.85,6.53,41.98,3.58,1.02,2.7,102.02,59.85,51.82,498.03,7.98,91.19,1.1,2.0,0.0,0.0
48.15,7.81,58.18,1.49,1.38,2.74,195.52,60.71,28.0,156.85,21.94,43.13,1.2,2.0,1.0,0.0
73.96,7.18,44.3,1.08,0.97,2.35,167.12,50.62,34.46,444.89,18.28,70.56,0.76,1.0,0.0,0.0
66.27,8.15,44.09,1.27,2.0,2.33,92.39,63.73,60.64,298.88,18.93,68.26,1.42,1.0,1.0,0.0
35.63,7.08,43.63,1.86,1.62,2.2,134.59,59.74,38.52,109.09,14.31,53.77,1.63,1.0,1.0,0.0
50.39,7.05,40.28,3.92,1.42,1.41,110.65,65.82,71.32,488.89,7.83,96.12,1.05,2.0,1.0,0.0
74.32,7.23,55.44,2.68,1.13,1.86,123.49,66.31,48.04,486.02,14.29,92.44,0.99,1.0,1.0,0.0
32.36,7.75,57.5,2.12,1.43,2.39,103.27,54.61,48.79,253.31,21.47,65.57,1.53,2.0,1.0,0.0
78.07,8.39,52.28,3.67,1.01,2.07,91.9,50.97,25.74,481.66,11.97,89.39,1.2,0.0,1.0,0.0
63.96,5.72,43.76,2.36,0.54,1.04,151.21,64.06,69.91,156.4,13.55,66.29,1.44,0.0,1.0,0.0
61.57,5.66,45.71,1.95,1.09,2.91,166.78,69.56,32.36,372.04,9.85,79.65,1.06,1.0,0.0,0.0
43.53,8.31,49.52,3.82,1.9,2.69,181.09,58.93,49.84,176.77,13.2,54.24,1.35,2.0,1.0,0.0
42.44,7.09,59.09,3.55,1.44,1.52,73.3,55.19,42.99,198.66,13.41,58.74,1.67,0.0,1.0,0.0
77.1,7.34,44.95,3.53,0.63,2.23,173.43,53.13,43.95,411.73,15.0,77.65,0.89,2.0,0.0,0.0
44.91,6.95,54.63,2.54,1.83,2.85,88.22,55.75,54.88,250.94,10.55,73.45,1.37,2.0,0.0,0.0
68.78,5.78,48.79,3.37,0.9,1.19,114.1,56.56,55.78,102.85,12.09,57.05,1.84,0.0,0.0,0.0
49.66,7.8,45.96,1.54,0.87,2.01,185.22,58.48,31.41,265.7,18.99,65.14,1.04,1.0,1.0,0.0
36.96,7.74,49.12,2.72,0.95,1.91,118.18,63.11,47.98,191.23,21.19,62.16,1.45,1.0,0.0,1.0
30.54,6.44,41.42,3.95,1.37,1.82,79.56,55.46,61.94,373.33,17.36,81.18,1.18,0.0,0.0,1.0
57.21,6.42,55.97,1.87,1.32,2.67,73.98,51.02,45.28,177.78,25.04,52.17,1.76,2.0,0.0,0.0
78.79,8.01,44.87,3.38,1.24,1.76,120.95,57.47,31.96,436.9,8.28,85.44,1.14,1.0,0.0,1.0
48.46,5.72,54.51,2.47,1.58,1.13,164.4,67.11,39.03,206.84,17.08,68.58,1.29,2.0,0.0,0.0
47.86,8.14,41.37,1.12,0.97,1.13,199.58,59.97,34.19,257.21,13.53,65.09,0.95,0.0,1.0,0.0
47.2,6.27,59.1,3.29,1.67,1.09,168.11,69.3,30.04,219.21,28.89,57.33,1.2,1.0,0.0,1.0
56.03,7.28,43.86,1.51,0.76,1.82,181.55,60.07,42.12,357.57,12.86,70.55,1.01,1.0,1.0,0.0
52.03,8.31,57.65,2.89,1.67,2.44,162.17,55.52,49.96,140.47,22.81,52.75,1.48,1.0,0.0,1.0
74.0,7.53,56.19,1.26,1.5,1.41,184.32,53.87,27.49,291.24,26.24,58.25,0.99,0.0,1.0,0.0
55.28,6.74,59.36,3.84,1.52,2.29,61.44,63.89,52.98,233.78,20.1,59.4,1.82,0.0,0.0,1.0
55.39,7.57,49.56,1.88,1.22,2.37,189.49,60.73,71.67,453.66,13.69,88.86,0.72,0.0,1.0,0.0
36.92,6.53,54.55,1.68,1.5,1.51,109.46,62.08,70.28,129.36,15.45,58.57,1.61,2.0,1.0,0.0
79.14,6.33,47.41,1.39,0.62,2.2,188.24,65.1,63.8,431.88,6.56,78.57,0.66,2.0,0.0,1.0
42.5,8.49,43.69,3.84,1.78,2.37,61.36,64.52,36.78,167.07,12.51,55.03,2.0,2.0,1.0,0.0
33.67,7.75,48.86,3.14,0.58,1.93,157.29,50.87,25.08,135.43,8.82,56.47,1.51,1.0,1.0,0.0
63.16,7.43,43.31,3.22,0.72,1.67,160.35,66.05,64.01,180.93,18.19,63.07,1.51,1.0,1.0,0.0
59.77,6.57,59.64,2.5,1.37,2.24,199.54,60.65,26.67,141.06,11.41,51.92,1.28,1.0,0.0,1.0
50.76,5.65,41.92,2.42,1.61,2.96,165.33,57.83,33.87,308.39,15.99,69.64,0.99,0.0,0.0,1.0
